연번,군구명,병원종별,의료기관명,소재지,병실수,병상수,진료과목
2486,부평구,치과의원,연세탑치과의원,"인천광역시 부평구 원적로 434, 205호 (산곡동, 혜성프라자)",0.0,0.0,구강악안면외과
2486,부평구,치과의원,연세탑치과의원,"인천광역시 부평구 원적로 434, 205호 (산곡동, 혜성프라자)",0.0,0.0,소아치과
2486,부평구,치과의원,연세탑치과의원,"인천광역시 부평구 원적로 434, 205호 (산곡동, 혜성프라자)",0.0,0.0,예방치과
2486,부평구,치과의원,연세탑치과의원,"인천광역시 부평구 원적로 434, 205호 (산곡동, 혜성프라자)",0.0,0.0,치과
2486,부평구,치과의원,연세탑치과의원,"인천광역시 부평구 원적로 434, 205호 (산곡동, 혜성프라자)",0.0,0.0,구강악안면방사선과
2486,부평구,치과의원,연세탑치과의원,"인천광역시 부평구 원적로 434, 205호 (산곡동, 혜성프라자)",0.0,0.0,치주과
2486,부평구,치과의원,연세탑치과의원,"인천광역시 부평구 원적로 434, 205호 (산곡동, 혜성프라자)",0.0,0.0,치과보철과
2486,부평구,치과의원,연세탑치과의원,"인천광역시 부평구 원적로 434, 205호 (산곡동, 혜성프라자)",0.0,0.0,치과교정과
2486,부평구,치과의원,연세탑치과의원,"인천광역시 부평구 원적로 434, 205호 (산곡동, 혜성프라자)",0.0,0.0,치과보존과
2486,부평구,치과의원,연세탑치과의원,"인천광역시 부평구 원적로 434, 205호 (산곡동, 혜성프라자)",0.0,0.0,구강병리과
2487,부평구,치과의원,더블유플러스(W플러스)치과의원,인천광역시 부평구 체육관로 14 (삼산동),0.0,0.0,통합치의학과
2487,부평구,치과의원,더블유플러스(W플러스)치과의원,인천광역시 부평구 체육관로 14 (삼산동),0.0,0.0,예방치과
2487,부평구,치과의원,더블유플러스(W플러스)치과의원,인천광역시 부평구 체육관로 14 (삼산동),0.0,0.0,치과보존과
2487,부평구,치과의원,더블유플러스(W플러스)치과의원,인천광역시 부평구 체육관로 14 (삼산동),0.0,0.0,치주과
2487,부평구,치과의원,더블유플러스(W플러스)치과의원,인천광역시 부평구 체육관로 14 (삼산동),0.0,0.0,치과교정과
2487,부평구,치과의원,더블유플러스(W플러스)치과의원,인천광역시 부평구 체육관로 14 (삼산동),0.0,0.0,치과보철과
2488,부평구,치과의원,유디부평치과의원,"인천광역시 부평구 시장로 12, 3층 (부평동)",0.0,0.0,구강악안면외과
2488,부평구,치과의원,유디부평치과의원,"인천광역시 부평구 시장로 12, 3층 (부평동)",0.0,0.0,소아치과
2488,부평구,치과의원,유디부평치과의원,"인천광역시 부평구 시장로 12, 3층 (부평동)",0.0,0.0,구강내과
2488,부평구,치과의원,유디부평치과의원,"인천광역시 부평구 시장로 12, 3층 (부평동)",0.0,0.0,예방치과
2488,부평구,치과의원,유디부평치과의원,"인천광역시 부평구 시장로 12, 3층 (부평동)",0.0,0.0,치과
2488,부평구,치과의원,유디부평치과의원,"인천광역시 부평구 시장로 12, 3층 (부평동)",0.0,0.0,구강악안면방사선과
2488,부평구,치과의원,유디부평치과의원,"인천광역시 부평구 시장로 12, 3층 (부평동)",0.0,0.0,치주과
2488,부평구,치과의원,유디부평치과의원,"인천광역시 부평구 시장로 12, 3층 (부평동)",0.0,0.0,치과보철과
2488,부평구,치과의원,유디부평치과의원,"인천광역시 부평구 시장로 12, 3층 (부평동)",0.0,0.0,치과교정과
2488,부평구,치과의원,유디부평치과의원,"인천광역시 부평구 시장로 12, 3층 (부평동)",0.0,0.0,치과보존과
2488,부평구,치과의원,유디부평치과의원,"인천광역시 부평구 시장로 12, 3층 (부평동)",0.0,0.0,구강병리과
2489,부평구,치과의원,인천평화의료복지사회적협동조합평화치과의원,"인천광역시 부평구 수변로 8, 203호 (부개동, 파워프라자)",0.0,0.0,구강악안면외과
2489,부평구,치과의원,인천평화의료복지사회적협동조합평화치과의원,"인천광역시 부평구 수변로 8, 203호 (부개동, 파워프라자)",0.0,0.0,소아치과
2489,부평구,치과의원,인천평화의료복지사회적협동조합평화치과의원,"인천광역시 부평구 수변로 8, 203호 (부개동, 파워프라자)",0.0,0.0,구강내과
2489,부평구,치과의원,인천평화의료복지사회적협동조합평화치과의원,"인천광역시 부평구 수변로 8, 203호 (부개동, 파워프라자)",0.0,0.0,예방치과
2489,부평구,치과의원,인천평화의료복지사회적협동조합평화치과의원,"인천광역시 부평구 수변로 8, 203호 (부개동, 파워프라자)",0.0,0.0,치과
2489,부평구,치과의원,인천평화의료복지사회적협동조합평화치과의원,"인천광역시 부평구 수변로 8, 203호 (부개동, 파워프라자)",0.0,0.0,구강악안면방사선과
2489,부평구,치과의원,인천평화의료복지사회적협동조합평화치과의원,"인천광역시 부평구 수변로 8, 203호 (부개동, 파워프라자)",0.0,0.0,치주과
2489,부평구,치과의원,인천평화의료복지사회적협동조합평화치과의원,"인천광역시 부평구 수변로 8, 203호 (부개동, 파워프라자)",0.0,0.0,치과보철과
2489,부평구,치과의원,인천평화의료복지사회적협동조합평화치과의원,"인천광역시 부평구 수변로 8, 203호 (부개동, 파워프라자)",0.0,0.0,치과교정과
2489,부평구,치과의원,인천평화의료복지사회적협동조합평화치과의원,"인천광역시 부평구 수변로 8, 203호 (부개동, 파워프라자)",0.0,0.0,치과보존과
2489,부평구,치과의원,인천평화의료복지사회적협동조합평화치과의원,"인천광역시 부평구 수변로 8, 203호 (부개동, 파워프라자)",0.0,0.0,구강병리과
2490,부평구,치과의원,동암중앙치과의원,"인천광역시 부평구 동암남로 4, 401호 (십정동,리치프라자)",0.0,0.0,구강악안면외과
2490,부평구,치과의원,동암중앙치과의원,"인천광역시 부평구 동암남로 4, 401호 (십정동,리치프라자)",0.0,0.0,예방치과
2490,부평구,치과의원,동암중앙치과의원,"인천광역시 부평구 동암남로 4, 401호 (십정동,리치프라자)",0.0,0.0,구강내과
2490,부평구,치과의원,동암중앙치과의원,"인천광역시 부평구 동암남로 4, 401호 (십정동,리치프라자)",0.0,0.0,소아치과
2490,부평구,치과의원,동암중앙치과의원,"인천광역시 부평구 동암남로 4, 401호 (십정동,리치프라자)",0.0,0.0,치과보철과
2490,부평구,치과의원,동암중앙치과의원,"인천광역시 부평구 동암남로 4, 401호 (십정동,리치프라자)",0.0,0.0,치주과
2490,부평구,치과의원,동암중앙치과의원,"인천광역시 부평구 동암남로 4, 401호 (십정동,리치프라자)",0.0,0.0,구강악안면방사선과
2490,부평구,치과의원,동암중앙치과의원,"인천광역시 부평구 동암남로 4, 401호 (십정동,리치프라자)",0.0,0.0,치과
2490,부평구,치과의원,동암중앙치과의원,"인천광역시 부평구 동암남로 4, 401호 (십정동,리치프라자)",0.0,0.0,구강병리과
2490,부평구,치과의원,동암중앙치과의원,"인천광역시 부평구 동암남로 4, 401호 (십정동,리치프라자)",0.0,0.0,치과보존과
2490,부평구,치과의원,동암중앙치과의원,"인천광역시 부평구 동암남로 4, 401호 (십정동,리치프라자)",0.0,0.0,치과교정과
2491,부평구,치과의원,미소부부치과의원,"인천광역시 부평구 장제로 212, 2층 (부평동)",0.0,0.0,구강악안면외과
2491,부평구,치과의원,미소부부치과의원,"인천광역시 부평구 장제로 212, 2층 (부평동)",0.0,0.0,소아치과
2491,부평구,치과의원,미소부부치과의원,"인천광역시 부평구 장제로 212, 2층 (부평동)",0.0,0.0,구강내과
2491,부평구,치과의원,미소부부치과의원,"인천광역시 부평구 장제로 212, 2층 (부평동)",0.0,0.0,예방치과
2491,부평구,치과의원,미소부부치과의원,"인천광역시 부평구 장제로 212, 2층 (부평동)",0.0,0.0,치과
2491,부평구,치과의원,미소부부치과의원,"인천광역시 부평구 장제로 212, 2층 (부평동)",0.0,0.0,구강악안면방사선과
2491,부평구,치과의원,미소부부치과의원,"인천광역시 부평구 장제로 212, 2층 (부평동)",0.0,0.0,치주과
2491,부평구,치과의원,미소부부치과의원,"인천광역시 부평구 장제로 212, 2층 (부평동)",0.0,0.0,치과보철과
2491,부평구,치과의원,미소부부치과의원,"인천광역시 부평구 장제로 212, 2층 (부평동)",0.0,0.0,치과교정과
2491,부평구,치과의원,미소부부치과의원,"인천광역시 부평구 장제로 212, 2층 (부평동)",0.0,0.0,치과보존과
2491,부평구,치과의원,미소부부치과의원,"인천광역시 부평구 장제로 212, 2층 (부평동)",0.0,0.0,구강병리과
2492,부평구,치과의원,웰스치과의원,인천광역시 부평구 부평대로 43-1 (부평동),0.0,0.0,구강악안면외과
2492,부평구,치과의원,웰스치과의원,인천광역시 부평구 부평대로 43-1 (부평동),0.0,0.0,소아치과
2492,부평구,치과의원,웰스치과의원,인천광역시 부평구 부평대로 43-1 (부평동),0.0,0.0,구강내과
2492,부평구,치과의원,웰스치과의원,인천광역시 부평구 부평대로 43-1 (부평동),0.0,0.0,예방치과
2492,부평구,치과의원,웰스치과의원,인천광역시 부평구 부평대로 43-1 (부평동),0.0,0.0,치과
2492,부평구,치과의원,웰스치과의원,인천광역시 부평구 부평대로 43-1 (부평동),0.0,0.0,구강악안면방사선과
2492,부평구,치과의원,웰스치과의원,인천광역시 부평구 부평대로 43-1 (부평동),0.0,0.0,치주과
2492,부평구,치과의원,웰스치과의원,인천광역시 부평구 부평대로 43-1 (부평동),0.0,0.0,치과보철과
2492,부평구,치과의원,웰스치과의원,인천광역시 부평구 부평대로 43-1 (부평동),0.0,0.0,치과교정과
2492,부평구,치과의원,웰스치과의원,인천광역시 부평구 부평대로 43-1 (부평동),0.0,0.0,치과보존과
2492,부평구,치과의원,웰스치과의원,인천광역시 부평구 부평대로 43-1 (부평동),0.0,0.0,구강병리과
2493,부평구,치과의원,열린치과의원,"인천광역시 부평구 무네미로 446, 근로복지공단인천병원 (구산동)",0.0,0.0,예방치과
2493,부평구,치과의원,열린치과의원,"인천광역시 부평구 무네미로 446, 근로복지공단인천병원 (구산동)",0.0,0.0,구강병리과
2493,부평구,치과의원,열린치과의원,"인천광역시 부평구 무네미로 446, 근로복지공단인천병원 (구산동)",0.0,0.0,영상치의학과
2493,부평구,치과의원,열린치과의원,"인천광역시 부평구 무네미로 446, 근로복지공단인천병원 (구산동)",0.0,0.0,구강내과
2493,부평구,치과의원,열린치과의원,"인천광역시 부평구 무네미로 446, 근로복지공단인천병원 (구산동)",0.0,0.0,치과보존과
2493,부평구,치과의원,열린치과의원,"인천광역시 부평구 무네미로 446, 근로복지공단인천병원 (구산동)",0.0,0.0,치주과
2493,부평구,치과의원,열린치과의원,"인천광역시 부평구 무네미로 446, 근로복지공단인천병원 (구산동)",0.0,0.0,소아치과
2493,부평구,치과의원,열린치과의원,"인천광역시 부평구 무네미로 446, 근로복지공단인천병원 (구산동)",0.0,0.0,치과교정과
2493,부평구,치과의원,열린치과의원,"인천광역시 부평구 무네미로 446, 근로복지공단인천병원 (구산동)",0.0,0.0,치과보철과
2493,부평구,치과의원,열린치과의원,"인천광역시 부평구 무네미로 446, 근로복지공단인천병원 (구산동)",0.0,0.0,구강악안면외과
2494,부평구,치과의원,연세비전치과의원,"인천광역시 부평구 부평대로167번길 54, 202호,203호 (청천동)",0.0,0.0,구강악안면외과
2494,부평구,치과의원,연세비전치과의원,"인천광역시 부평구 부평대로167번길 54, 202호,203호 (청천동)",0.0,0.0,소아치과
2494,부평구,치과의원,연세비전치과의원,"인천광역시 부평구 부평대로167번길 54, 202호,203호 (청천동)",0.0,0.0,구강내과
2494,부평구,치과의원,연세비전치과의원,"인천광역시 부평구 부평대로167번길 54, 202호,203호 (청천동)",0.0,0.0,예방치과
2494,부평구,치과의원,연세비전치과의원,"인천광역시 부평구 부평대로167번길 54, 202호,203호 (청천동)",0.0,0.0,구강악안면방사선과
2494,부평구,치과의원,연세비전치과의원,"인천광역시 부평구 부평대로167번길 54, 202호,203호 (청천동)",0.0,0.0,치과
2494,부평구,치과의원,연세비전치과의원,"인천광역시 부평구 부평대로167번길 54, 202호,203호 (청천동)",0.0,0.0,치주과
2494,부평구,치과의원,연세비전치과의원,"인천광역시 부평구 부평대로167번길 54, 202호,203호 (청천동)",0.0,0.0,치과보철과
2494,부평구,치과의원,연세비전치과의원,"인천광역시 부평구 부평대로167번길 54, 202호,203호 (청천동)",0.0,0.0,치과교정과
2494,부평구,치과의원,연세비전치과의원,"인천광역시 부평구 부평대로167번길 54, 202호,203호 (청천동)",0.0,0.0,치과보존과
2494,부평구,치과의원,연세비전치과의원,"인천광역시 부평구 부평대로167번길 54, 202호,203호 (청천동)",0.0,0.0,구강병리과
2495,부평구,치과의원,서울티플란트치과의원,"인천광역시 부평구 광장로4번길 11, 중보빌딩 6층 (부평동)",0.0,0.0,통합치의학과
2496,부평구,치과의원,부평유디치과의원,"인천광역시 부평구 경원대로 1415, 604호, 605호, 606호 (부평동, 가나파라움)",0.0,0.0,예방치과
2496,부평구,치과의원,부평유디치과의원,"인천광역시 부평구 경원대로 1415, 604호, 605호, 606호 (부평동, 가나파라움)",0.0,0.0,구강병리과
2496,부평구,치과의원,부평유디치과의원,"인천광역시 부평구 경원대로 1415, 604호, 605호, 606호 (부평동, 가나파라움)",0.0,0.0,영상치의학과
2496,부평구,치과의원,부평유디치과의원,"인천광역시 부평구 경원대로 1415, 604호, 605호, 606호 (부평동, 가나파라움)",0.0,0.0,구강내과
2496,부평구,치과의원,부평유디치과의원,"인천광역시 부평구 경원대로 1415, 604호, 605호, 606호 (부평동, 가나파라움)",0.0,0.0,치과보존과
2496,부평구,치과의원,부평유디치과의원,"인천광역시 부평구 경원대로 1415, 604호, 605호, 606호 (부평동, 가나파라움)",0.0,0.0,치주과
2496,부평구,치과의원,부평유디치과의원,"인천광역시 부평구 경원대로 1415, 604호, 605호, 606호 (부평동, 가나파라움)",0.0,0.0,소아치과
2496,부평구,치과의원,부평유디치과의원,"인천광역시 부평구 경원대로 1415, 604호, 605호, 606호 (부평동, 가나파라움)",0.0,0.0,치과교정과
2496,부평구,치과의원,부평유디치과의원,"인천광역시 부평구 경원대로 1415, 604호, 605호, 606호 (부평동, 가나파라움)",0.0,0.0,치과보철과
2496,부평구,치과의원,부평유디치과의원,"인천광역시 부평구 경원대로 1415, 604호, 605호, 606호 (부평동, 가나파라움)",0.0,0.0,구강악안면외과
2496,부평구,치과의원,부평유디치과의원,"인천광역시 부평구 경원대로 1415, 604호, 605호, 606호 (부평동, 가나파라움)",0.0,0.0,치과
2497,부평구,치과의원,부평미건치과의원,"인천광역시 부평구 주부토로 236, A동 3층 320,321호 (갈산동)",0.0,0.0,통합치의학과
2497,부평구,치과의원,부평미건치과의원,"인천광역시 부평구 주부토로 236, A동 3층 320,321호 (갈산동)",0.0,0.0,예방치과
2497,부평구,치과의원,부평미건치과의원,"인천광역시 부평구 주부토로 236, A동 3층 320,321호 (갈산동)",0.0,0.0,구강병리과
2497,부평구,치과의원,부평미건치과의원,"인천광역시 부평구 주부토로 236, A동 3층 320,321호 (갈산동)",0.0,0.0,영상치의학과
2497,부평구,치과의원,부평미건치과의원,"인천광역시 부평구 주부토로 236, A동 3층 320,321호 (갈산동)",0.0,0.0,구강내과
2497,부평구,치과의원,부평미건치과의원,"인천광역시 부평구 주부토로 236, A동 3층 320,321호 (갈산동)",0.0,0.0,치과보존과
2497,부평구,치과의원,부평미건치과의원,"인천광역시 부평구 주부토로 236, A동 3층 320,321호 (갈산동)",0.0,0.0,치주과
2497,부평구,치과의원,부평미건치과의원,"인천광역시 부평구 주부토로 236, A동 3층 320,321호 (갈산동)",0.0,0.0,소아치과
2497,부평구,치과의원,부평미건치과의원,"인천광역시 부평구 주부토로 236, A동 3층 320,321호 (갈산동)",0.0,0.0,치과교정과
2497,부평구,치과의원,부평미건치과의원,"인천광역시 부평구 주부토로 236, A동 3층 320,321호 (갈산동)",0.0,0.0,치과보철과
2497,부평구,치과의원,부평미건치과의원,"인천광역시 부평구 주부토로 236, A동 3층 320,321호 (갈산동)",0.0,0.0,구강악안면외과
2498,부평구,치과의원,서울제일치과의원,인천광역시 부평구 부평대로 59 (부평동),0.0,0.0,구강악안면외과
2498,부평구,치과의원,서울제일치과의원,인천광역시 부평구 부평대로 59 (부평동),0.0,0.0,치과보철과
2498,부평구,치과의원,서울제일치과의원,인천광역시 부평구 부평대로 59 (부평동),0.0,0.0,치주과
2498,부평구,치과의원,서울제일치과의원,인천광역시 부평구 부평대로 59 (부평동),0.0,0.0,치과보존과
2498,부평구,치과의원,서울제일치과의원,인천광역시 부평구 부평대로 59 (부평동),0.0,0.0,치과교정과
2498,부평구,치과의원,서울제일치과의원,인천광역시 부평구 부평대로 59 (부평동),0.0,0.0,예방치과
2498,부평구,치과의원,서울제일치과의원,인천광역시 부평구 부평대로 59 (부평동),0.0,0.0,소아치과
2499,부평구,치과의원,별플란트치과의원,"인천광역시 부평구 광장로4번길 8, 2층 (부평동)",0.0,0.0,치과
2500,부평구,치과의원,내추럴치과의원,"인천광역시 부평구 부평대로 75, 지하1층 (부평동, 대한생명)",0.0,0.0,치과
2501,부평구,치과의원,동암이레치과의원,"인천광역시 부평구 열우물로 50, 제일빌딩 2층 2호 (십정동)",0.0,0.0,통합치의학과
2501,부평구,치과의원,동암이레치과의원,"인천광역시 부평구 열우물로 50, 제일빌딩 2층 2호 (십정동)",0.0,0.0,예방치과
2501,부평구,치과의원,동암이레치과의원,"인천광역시 부평구 열우물로 50, 제일빌딩 2층 2호 (십정동)",0.0,0.0,구강병리과
2501,부평구,치과의원,동암이레치과의원,"인천광역시 부평구 열우물로 50, 제일빌딩 2층 2호 (십정동)",0.0,0.0,영상치의학과
2501,부평구,치과의원,동암이레치과의원,"인천광역시 부평구 열우물로 50, 제일빌딩 2층 2호 (십정동)",0.0,0.0,구강내과
2501,부평구,치과의원,동암이레치과의원,"인천광역시 부평구 열우물로 50, 제일빌딩 2층 2호 (십정동)",0.0,0.0,치과보존과
2501,부평구,치과의원,동암이레치과의원,"인천광역시 부평구 열우물로 50, 제일빌딩 2층 2호 (십정동)",0.0,0.0,치주과
2501,부평구,치과의원,동암이레치과의원,"인천광역시 부평구 열우물로 50, 제일빌딩 2층 2호 (십정동)",0.0,0.0,소아치과
2501,부평구,치과의원,동암이레치과의원,"인천광역시 부평구 열우물로 50, 제일빌딩 2층 2호 (십정동)",0.0,0.0,치과교정과
2501,부평구,치과의원,동암이레치과의원,"인천광역시 부평구 열우물로 50, 제일빌딩 2층 2호 (십정동)",0.0,0.0,치과보철과
2501,부평구,치과의원,동암이레치과의원,"인천광역시 부평구 열우물로 50, 제일빌딩 2층 2호 (십정동)",0.0,0.0,구강악안면외과
2502,부평구,치과의원,고운이라인치과의원,"인천광역시 부평구 부평문화로 38, 4층 (부평동)",0.0,0.0,예방치과
2502,부평구,치과의원,고운이라인치과의원,"인천광역시 부평구 부평문화로 38, 4층 (부평동)",0.0,0.0,구강병리과
2502,부평구,치과의원,고운이라인치과의원,"인천광역시 부평구 부평문화로 38, 4층 (부평동)",0.0,0.0,영상치의학과
2502,부평구,치과의원,고운이라인치과의원,"인천광역시 부평구 부평문화로 38, 4층 (부평동)",0.0,0.0,구강내과
2502,부평구,치과의원,고운이라인치과의원,"인천광역시 부평구 부평문화로 38, 4층 (부평동)",0.0,0.0,치과보존과
2502,부평구,치과의원,고운이라인치과의원,"인천광역시 부평구 부평문화로 38, 4층 (부평동)",0.0,0.0,치주과
2502,부평구,치과의원,고운이라인치과의원,"인천광역시 부평구 부평문화로 38, 4층 (부평동)",0.0,0.0,소아치과
2502,부평구,치과의원,고운이라인치과의원,"인천광역시 부평구 부평문화로 38, 4층 (부평동)",0.0,0.0,치과교정과
2502,부평구,치과의원,고운이라인치과의원,"인천광역시 부평구 부평문화로 38, 4층 (부평동)",0.0,0.0,치과보철과
2502,부평구,치과의원,고운이라인치과의원,"인천광역시 부평구 부평문화로 38, 4층 (부평동)",0.0,0.0,구강악안면외과
2503,부평구,치과의원,바로본치과의원,"인천광역시 부평구 열우물로 44, 2층 (십정동)",0.0,0.0,치과
2504,부평구,치과의원,현플란트치과의원,"인천광역시 부평구 경원대로 1397, 5,6층 (부평동)",0.0,0.0,치과
2505,부평구,치과의원,로뎀나무치과의원,"인천광역시 부평구 길주로 623, 지하2층 (삼산동)",0.0,0.0,치과
2506,부평구,치과의원,큐프라임동암치과의원,"인천광역시 부평구 동암광장로14번길 4, 6층 (십정동, 스타플랙스)",0.0,0.0,치과
2507,부평구,치과의원,부평효치과의원,"인천광역시 부평구 장제로101번길 44, 4층 (부평동)",0.0,0.0,예방치과
2507,부평구,치과의원,부평효치과의원,"인천광역시 부평구 장제로101번길 44, 4층 (부평동)",0.0,0.0,구강병리과
2507,부평구,치과의원,부평효치과의원,"인천광역시 부평구 장제로101번길 44, 4층 (부평동)",0.0,0.0,영상치의학과
2507,부평구,치과의원,부평효치과의원,"인천광역시 부평구 장제로101번길 44, 4층 (부평동)",0.0,0.0,구강내과
2507,부평구,치과의원,부평효치과의원,"인천광역시 부평구 장제로101번길 44, 4층 (부평동)",0.0,0.0,치과보존과
2507,부평구,치과의원,부평효치과의원,"인천광역시 부평구 장제로101번길 44, 4층 (부평동)",0.0,0.0,치주과
2507,부평구,치과의원,부평효치과의원,"인천광역시 부평구 장제로101번길 44, 4층 (부평동)",0.0,0.0,소아치과
2507,부평구,치과의원,부평효치과의원,"인천광역시 부평구 장제로101번길 44, 4층 (부평동)",0.0,0.0,치과교정과
2507,부평구,치과의원,부평효치과의원,"인천광역시 부평구 장제로101번길 44, 4층 (부평동)",0.0,0.0,치과보철과
2507,부평구,치과의원,부평효치과의원,"인천광역시 부평구 장제로101번길 44, 4층 (부평동)",0.0,0.0,구강악안면외과
2508,부평구,치과의원,즐거운치과의원,인천광역시 부평구 부평북로 442 (삼산동),0.0,0.0,치과
2509,부평구,치과의원,에이원치과의원,"인천광역시 부평구 마장로 296, 3층 (산곡동, 롯데마트)",0.0,0.0,영상치의학과
2509,부평구,치과의원,에이원치과의원,"인천광역시 부평구 마장로 296, 3층 (산곡동, 롯데마트)",0.0,0.0,구강내과
2509,부평구,치과의원,에이원치과의원,"인천광역시 부평구 마장로 296, 3층 (산곡동, 롯데마트)",0.0,0.0,치과보존과
2509,부평구,치과의원,에이원치과의원,"인천광역시 부평구 마장로 296, 3층 (산곡동, 롯데마트)",0.0,0.0,치주과
2509,부평구,치과의원,에이원치과의원,"인천광역시 부평구 마장로 296, 3층 (산곡동, 롯데마트)",0.0,0.0,소아치과
2509,부평구,치과의원,에이원치과의원,"인천광역시 부평구 마장로 296, 3층 (산곡동, 롯데마트)",0.0,0.0,치과보철과
2509,부평구,치과의원,에이원치과의원,"인천광역시 부평구 마장로 296, 3층 (산곡동, 롯데마트)",0.0,0.0,구강악안면외과
2510,부평구,치과의원,유앤미치과의원,"인천광역시 부평구 안남로222번길 30, 208호 (산곡동, 경남2차아파트상가)",0.0,0.0,치과
2511,부평구,치과의원,삼산에이스치과의원,인천광역시 부평구 충선로 313 (삼산동),0.0,0.0,치과
2512,부평구,치과의원,연세리본치과의원,인천광역시 부평구 부흥로 245 (부평동),0.0,0.0,치과
2513,부평구,치과의원,부평우리치과의원,인천광역시 부평구 부평대로 16 (부평동),0.0,0.0,치과
2514,부평구,치과의원,백운부부치과의원,"인천광역시 부평구 이규보로 91, 3층 (십정동)",0.0,0.0,치과
2515,부평구,치과의원,맑은샘치과의원,"인천광역시 부평구 부흥로 264, 3층 (부평동, 동아웰빙타운)",0.0,0.0,치과
2515,부평구,치과의원,맑은샘치과의원,"인천광역시 부평구 부흥로 264, 3층 (부평동, 동아웰빙타운)",0.0,0.0,구강악안면외과
2516,부평구,치과의원,부평안치과의원,"인천광역시 부평구 부평대로 89, 3층 (부평동, 세정빌딩)",0.0,0.0,치과
2517,부평구,치과의원,푸른솔치과의원,"인천광역시 부평구 수변로 334, 2층 (삼산동, 신성미소지움@상가)",0.0,0.0,치과
2518,부평구,치과의원,로고스치과의원,"인천광역시 부평구 장제로 150 (부평동, 유진마젤란21상가 304호)",0.0,0.0,치과
2519,부평구,치과의원,모두치과의원,"인천광역시 부평구 체육관로 24, 5층 (삼산동, 청호빌딩)",0.0,0.0,치과
2520,부평구,치과의원,삼산건치과의원,"인천광역시 부평구 체육관로 32, 301-302호 (삼산동, 하이존프라자)",0.0,0.0,치과
2521,부평구,치과의원,연세주니어치과의원,"인천광역시 부평구 체육관로 38, 402호 (삼산동, 세원빌딩)",0.0,0.0,치과
2522,부평구,치과의원,부평미소하나치과의원,인천광역시 부평구 대정로 44-1 (부평동),0.0,0.0,치과
2523,부평구,치과의원,이다움치과의원,"인천광역시 부평구 길주로 633, 502호 (삼산동, 메디캐슬빌딩)",0.0,0.0,치과
2524,부평구,치과의원,서울리더스치과의원,"인천광역시 부평구 체육관로 40, 502호 (삼산동, 신영빌딩)",0.0,0.0,치과
2525,부평구,치과의원,서울바른플란트치과의원,"인천광역시 부평구 체육관로 30, 302호 (삼산동, 이리움프라자)",0.0,0.0,치과
2525,부평구,치과의원,서울바른플란트치과의원,"인천광역시 부평구 체육관로 30, 302호 (삼산동, 이리움프라자)",0.0,0.0,구강악안면외과
2526,부평구,치과의원,예미안치과의원,"인천광역시 부평구 마장로 334, 304호 (산곡동, 에스코타운)",0.0,0.0,치과
2527,부평구,치과의원,굿모닝플러스치과의원,"인천광역시 부평구 경인로 951, 2층 (부평동, 동수빌딩)",0.0,0.0,치과
2528,부평구,치과의원,미소드림부평미치과의원,"인천광역시 부평구 경원대로 1404, 그랑프리 빌딩 4층 403, 404(일부)호 (부평동)",0.0,0.0,치과
2529,부평구,치과의원,남부치과의원,"인천광역시 부평구 남부역로20번길 27, 2층 (부평동)",0.0,0.0,치과
2529,부평구,치과의원,남부치과의원,"인천광역시 부평구 남부역로20번길 27, 2층 (부평동)",0.0,0.0,통합치의학과
2530,부평구,치과의원,한마음치과의원,"인천광역시 부평구 시장로 51, 2층 (부평동)",0.0,0.0,치과
2531,부평구,치과의원,온치과의원,"인천광역시 부평구 마장로 310, 5층 (산곡동)",0.0,0.0,치과
2532,부평구,치과의원,이-조은치과의원,"인천광역시 부평구 세월천로 34, 305호 (청천동, 대우프라자)",0.0,0.0,치과
2532,부평구,치과의원,이-조은치과의원,"인천광역시 부평구 세월천로 34, 305호 (청천동, 대우프라자)",0.0,0.0,통합치의학과
2533,부평구,치과의원,다이아몬드치과의원,"인천광역시 부평구 마장로 489, 2107호 (청천동, 아이즈빌아울렛)",0.0,0.0,치과
2534,부평구,치과의원,화이트치과의원,"인천광역시 부평구 부평북로 446, 302호 (삼산동,우리빌딩)",0.0,0.0,치과
2535,부평구,치과의원,예인치과의원,"인천광역시 부평구 부평문화로 55, 502호 (부평동, 와이디타워)",0.0,0.0,치과
2536,부평구,치과의원,연세나무치과의원,인천광역시 부평구 부평문화로 41 (부평동),0.0,0.0,치과
2537,부평구,치과의원,부평에이스치과의원,인천광역시 부평구 마장로242번길 5 (산곡동),0.0,0.0,치과
2538,부평구,치과의원,2080자연이치과의원,"인천광역시 부평구 아트센터로 38, 401호 (십정동, 동암진명프라자)",0.0,0.0,통합치의학과
2538,부평구,치과의원,2080자연이치과의원,"인천광역시 부평구 아트센터로 38, 401호 (십정동, 동암진명프라자)",0.0,0.0,예방치과
2538,부평구,치과의원,2080자연이치과의원,"인천광역시 부평구 아트센터로 38, 401호 (십정동, 동암진명프라자)",0.0,0.0,구강병리과
2538,부평구,치과의원,2080자연이치과의원,"인천광역시 부평구 아트센터로 38, 401호 (십정동, 동암진명프라자)",0.0,0.0,영상치의학과
2538,부평구,치과의원,2080자연이치과의원,"인천광역시 부평구 아트센터로 38, 401호 (십정동, 동암진명프라자)",0.0,0.0,구강내과
2538,부평구,치과의원,2080자연이치과의원,"인천광역시 부평구 아트센터로 38, 401호 (십정동, 동암진명프라자)",0.0,0.0,치과보존과
